company,company_loc,ref,bean_origin,broad_bean_origin,bean_typ,review_dt,cocoa_pcnt,rating
Spencer,Australia,1792,DominicanRepubliclotD82R,DomincanRepublic,Unknown,2016,0.7,3.5
Spencer,Australia,1792,EcuadorlotE432314L,Ecuador,Unknown,2016,0.7,3.75
Spencer,Australia,1792,MadagascarlotM0403R,Madagascar,Unknown,2016,0.7,3.75
Spencer,Australia,1434,MalekulaIsland,Vanuatu,Trinitario,2014,0.72,2.75
SprungliFelchlin,Switzerland,1057,AltoBeni,Bolivia,Criollo,2013,0.7,3
SRSLY,USA,1113,DominicanRepublic,DominicanRepublic,Unknown,2013,0.7,3
SRSLY,USA,1121,DominicanRepublic,DominicanRepublic,Unknown,2013,0.84,2.25
Starchild,USA,1634,BolivarArriba,Ecuador,ForasteroNacional,2015,0.7,3
Starchild,USA,1692,Hispaniola,DomincanRepublic,Unknown,2015,0.7,3
Starchild,USA,1692,CacaoVerapaz,Guatemala,Unknown,2015,0.7,3
Starchild,USA,1692,RioTuma,Nicaragua,TrinitarioAmelonado,2015,0.7,3
Starchild,USA,1696,SambiranoValley,Madagascar,Trinitario,2015,0.7,3
StellaakaBernrain,Switzerland,859,BahiaAgriForestalPlantation2010,Brazil,Trinitario,2012,0.68,2.75
StellaakaBernrain,Switzerland,729,India,India,Unknown,2011,0.72,3.25
StoneGrindz,USA,1291,EcuadorMidnightDark,Ecuador,Unknown,2014,0.84,3.5
StoneGrindz,USA,1291,EcuadorTwilghtDark,Ecuador,Unknown,2014,0.7,3.5
StRitaSupreme,USA,939,SamarEastVisayasregion,Philippines,Unknown,2012,0.65,2.5
StRitaSupreme,USA,943,SamarEastVisayasregion,Philippines,Unknown,2012,0.7,2.5
StRitaSupreme,USA,943,SamarEastVisayasregion,Philippines,Unknown,2012,0.75,2.75
SublimeOrigins,USA,1157,Sambirano,Madagascar,Trinitario,2013,0.67,2.75
SublimeOrigins,USA,1157,MohoValley,Belize,Trinitario,2013,0.78,3.25
Summerbird,Denmark,1800,Peru,Peru,CriolloTrinitario,2016,0.61,2.5
Summerbird,Denmark,1800,Peru,Peru,CriolloTrinitario,2016,0.71,3
SurucaChocolate,Venezuela,1796,Venezuela,Venezuela,Unknown,2016,0.7,2.75
SurucaChocolate,Venezuela,1796,Venezuela,Venezuela,Unknown,2016,0.6,3
SvenskaKakaobolaget,Sweden,1618,SriLanka,SriLanka,CriolloTrinitario,2015,0.7,2.75
SzantoTibor,Hungary,1668,Nacional,Ecuador,Unknown,2015,0.7,3.25
SzantoTibor,Hungary,1704,Baracoa,Cuba,Trinitario,2015,0.88,3.25
SzantoTibor,Hungary,1704,Ambolikapiky,Madagascar,Trinitario,2015,0.7,3.25
SzantoTibor,Hungary,1704,WinakSumaco,Ecuador,ForasteroNacional,2015,0.7,3.75
SzantoTibor,Hungary,1708,BenTreMekongDelta,Vietnam,Trinitario,2015,0.7,3.25
SzantoTibor,Hungary,1708,FazendaSempreFirmeBahia,Brazil,ForasteroParazinho,2015,0.7,3.5
SzantoTibor,Hungary,1263,Porcelana,Venezuela,Criollo,2014,0.7,3.5
SzantoTibor,Hungary,1263,Baracoa,Cuba,Trinitario,2014,0.7,3.75
SzantoTibor,Hungary,1185,AutumnPrimaryHarvest2012,Madagascar,Criollo,2013,0.7,3.5
SzantoTibor,Hungary,1185,SpringSecondaryHarvest2012,Madagascar,Criollo,2013,0.7,3.5
SzantoTibor,Hungary,1193,CacaoBlanco,Nicaragua,Unknown,2013,0.7,3.25
SzantoTibor,Hungary,939,SantoDomingo,DominicanRepublic,Unknown,2012,0.7,3.25
SzantoTibor,Hungary,939,MillotPlantation,Madagascar,Unknown,2012,0.7,3.25
SzantoTibor,Hungary,939,AyacuchoElGuinacho,Peru,Unknown,2012,0.7,3.75
SzantoTibor,Hungary,761,Crudo,Venezuela,Unknown,2011,0.7,3
Tabal,USA,1101,CostaRica,CostaRica,Unknown,2013,0.7,2.75
Tabal,USA,1101,DominicanRepublic,DominicanRepublic,Unknown,2013,0.7,2.75
Tabal,USA,1105,ChiapasLacandonJungle,Mexico,Unknown,2013,0.7,2.5
Tabal,USA,1105,Peru,Peru,Unknown,2013,0.7,3
TabletteakaVanillabeans,Japan,1450,Colombia,Colombia,Unknown,2015,0.7,3
TabletteakaVanillabeans,Japan,1450,Papua,PapuaNewGuinea,Unknown,2015,0.62,3.25
TabletteakaVanillabeans,Japan,1450,Vietnam,Vietnam,Trinitario,2015,0.6,3.25
TabletteakaVanillabeans,Japan,1680,Trinidad,Trinidad,Trinitario,2015,0.77,2.75
TanBanSkrati,Suriname,1868,Paramaribobatch2016004301,Suriname,Trinitario,2016,0.7,3.25
Taza,USA,1271,Belize,Belize,Trinitario,2014,0.68,3
Taza,USA,785,AltoBeni,Bolivia,Unknown,2011,0.87,3.25
Taza,USA,451,Chiapan,Mexico,Unknown,2009,0.75,2.75
Taza,USA,180,DarkStoneGround,DominicanRepublic,Unknown,2007,0.7,3
TCHO,USA,1716,WestAfrica,WestAfrica,Forastero,2016,0.62,2
TCHO,USA,915,PeruEcuador,PeruEcuador,Unknown,2012,0.99,3.25
TCHO,USA,387,TCHOPro605,,Unknown,2009,0.6,2.75
TCHO,USA,387,TCHOPro68,,Unknown,2009,0.68,3
TCHO,USA,199,Chocolateybeta,Ghana,Forastero,2008,0.7,2.5
TCHO,USA,280,Fruitybeta,Peru,Unknown,2008,0.7,2.5
TCHO,USA,280,Citrusbeta,Madagascar,Unknown,2008,0.7,2.75
TCHO,USA,284,Nuttybeta,Peru,Unknown,2008,0.7,2.5
Tejas,USA,801,Concepcion,Madagascar,Unknown,2012,0.7,2.75
Tejas,USA,801,BayouBlend,EcuadorMadPNG,Blend,2012,0.7,3
Tejas,USA,805,Aranama,PapuaNewGuinea,Unknown,2012,0.7,3
Tejas,USA,805,Presidio,DominicanRepublic,Unknown,2012,0.7,3.5
Tejas,USA,817,LaBahiawcanejuice,Ecuador,Unknown,2012,0.7,3.25
Tejas,USA,821,Capistrano,Peru,Unknown,2012,0.7,2
Tejas,USA,825,LaBahiawcanesugar,Ecuador,Unknown,2012,0.7,3.25
Tejas,USA,829,SanJose,Bolivia,Unknown,2012,0.7,2.75
Tejas,USA,829,Capistrano,Madagascar,Unknown,2012,0.7,3
Tejas,USA,833,Espada,Mexico,Unknown,2012,0.7,3.25
Tejas,USA,967,Espada,Brazil,Unknown,2012,0.7,2.75
Tejas,USA,971,Concepcion,Venezuela,Unknown,2012,0.8,3
Tejas,USA,971,SanJose,Bolivia,Unknown,2012,0.67,3.25
Tejas,USA,971,BahiaFlorestaAzulGoodFriendsReserve,Brazil,ForasteroParazinho,2012,0.7,3.5
Terroir,USA,1478,Peru,Peru,Unknown,2015,0.7,2.75
Terroir,USA,1478,Belize,Belize,Trinitario,2015,0.7,3.75
Terroir,USA,1478,Madagascar,Madagascar,Trinitario,2015,0.7,3.75
Terroir,USA,1482,Ecuador,Ecuador,Unknown,2015,0.7,3.25
Terroir,USA,1554,OkoCaribe,DomincanRepublic,Unknown,2015,0.7,3.5
Terroir,USA,1558,Guatemala,Guatemala,Trinitario,2015,0.7,3.75
Terroir,USA,1323,Ecuador,Ecuador,Unknown,2014,0.77,3.25
Terroir,USA,1323,Madagascar,Madagascar,Trinitario,2014,0.67,3.75
Terroir,USA,1323,Uganda,Uganda,Forastero,2014,0.73,3.75
TheBarn,Sweden,1614,Peru,Peru,Unknown,2015,0.7,3
Theo,USA,903,Congownibs,Congo,Forastero,2012,0.65,3.25
Theo,USA,162,Madagascar,Madagascar,Trinitario,2007,0.65,3.5
Theo,USA,184,IvoryCoast,IvoryCoast,Unknown,2007,0.75,2.5
Theo,USA,184,GhanaKumasi,Ghana,Forastero,2007,0.84,3
Theo,USA,188,VenezuelaBarinosMeridaTachron,Venezuela,Blend,2007,0.91,2
Theo,USA,188,GhanaPanamaEcuador,GhanaPanamaEcuador,Blend,2007,0.75,3
Theobroma,Japan,1684,PiuraSelectCacaoBlanc,Peru,Unknown,2015,0.7,3.25
TimoAMeyer,Germany,1836,Belizemedroast,Belize,TrinitarioTCGA,2016,0.72,3.75
ToakEcuatoriana,Ecuador,1418,Manabi,Ecuador,ForasteroNacional,2014,0.81,3.25
TobagoEstatePralus,France,895,RoxboroughTobago,Tobago,Trinitario,2012,0.7,4
Tocoti,USA,927,WildBolivianJungleLove,Bolivia,Criollo,2012,0.77,3
Tocoti,USA,789,Venezuela,Venezuela,Unknown,2011,0.72,2.75
Tocoti,USA,789,DominicanRepublic,DominicanRepublic,Unknown,2011,0.74,3
Treehouse,USA,1239,Conacado,DominicanRepublic,Unknown,2014,0.72,3
TsaraCinagra,Madagascar,753,AmbanjaTsaraValley,Madagascar,Unknown,2011,0.72,3.5
twentyfourblackbirds,USA,1700,OkoCaribe,DomincanRepublic,Unknown,2015,0.75,2.75
twentyfourblackbirds,USA,1700,Cedenolot271,Ecuador,Unknown,2015,0.75,3.5
twentyfourblackbirds,USA,1235,Madagascar,Madagascar,Trinitario,2014,0.75,3.5
twentyfourblackbirds,USA,1022,DominicanRepublic,DominicanRepublic,Unknown,2013,0.68,3.25
twentyfourblackbirds,USA,1026,PalosBlancos,Bolivia,Unknown,2013,0.75,2.5
twentyfourblackbirds,USA,753,DominicanRepublic,DominicanRepublic,Unknown,2011,0.73,2.75
TwoRavens,USA,1740,Peru,Peru,Criollo,2016,0.6,3
UnDimancheAParis,France,709,DominicanRepublic,DominicanRepublic,Unknown,2011,0.63,3.75
Undone,USA,1438,Matagalpa,Nicaragua,Unknown,2014,0.74,2.75
Undone,USA,1438,Nourish,DominicanRepublic,Unknown,2014,0.7,3
Upchurch,USA,1752,MadagascarSassyBar,Madagascar,Trinitario,2016,0.72,3
Upchurch,USA,1752,TanzaniaPartyBar,Tanzania,Unknown,2016,0.72,3.25
Urzi,Italy,1327,SurdelLagoMerida,Venezuela,Trinitario,2014,0.65,3.25
Valrhona,France,1510,PiuraIllankaQuemazon,Peru,Unknown,2015,0.63,4
Valrhona,France,1145,AndoaGrandCrublend,,Unknown,2013,0.7,3.5
Valrhona,France,1153,LomaSotavento2013,DominicanRepublic,Unknown,2013,0.64,3.5
Valrhona,France,931,OtucanGrandCru,Venezuela,Unknown,2012,0.69,4
Valrhona,France,709,Caraque,,Unknown,2011,0.56,3.25
Valrhona,France,757,PorcelanaPedegral,Venezuela,Criollo,2011,0.64,4
Valrhona,France,327,Tainori,DominicanRepublic,Unknown,2009,0.64,3.75
Valrhona,France,370,Alpaco,Ecuador,Unknown,2009,0.66,3.75
Valrhona,France,395,Nyangbo,Ghana,Forastero,2009,0.68,3.5
Valrhona,France,117,Araguani,VenezuelaCarribean,Blend,2007,0.72,3
Valrhona,France,129,Chuao2002P,Venezuela,Trinitario,2007,0.65,3.75
Valrhona,France,129,Manjari,Madagascar,CriolloTrinitario,2007,0.64,4
Valrhona,France,147,LeNoirExtraAmer,,Unknown,2007,0.85,1.5
Valrhona,France,153,Abinao,WestAfrica,Forastero,2007,0.85,2.5
Valrhona,France,157,LeNoirAmer,WestAfrica,Forastero,2007,0.71,2.75
Valrhona,France,162,PorcelanaMaracaiboPalmiraP2006,Venezuela,CriolloPorcelana,2007,0.64,3.25
Valrhona,France,63,Caraibe,Carribean,Trinitario,2006,0.66,3
Valrhona,France,63,Guanaja,SouthAmerica,CriolloTrinitario,2006,0.7,4
Valrhona,France,75,GranCouva2005P,Trinidad,Trinitario,2006,0.64,2.5
Valrhona,France,75,PorcelanaMaracaiboPalmiraP2005,Venezuela,CriolloPorcelana,2006,0.64,3
Valrhona,France,75,SambiranoAmpamakia2005MillotP,Madagascar,Trinitario,2006,0.64,3.5
VanleerBarryCallebaut,USA,963,Manhattan,Ghana,Forastero,2012,0.72,2.5
VanleerBarryCallebaut,USA,963,Napa,Ghana,Forastero,2012,0.65,2.75
VaoVaoChocolaterieRobert,Madagascar,404,Madagascar,Madagascar,Trinitario,2009,0.72,2.75
VaoVaoChocolaterieRobert,Madagascar,404,Madagascar,Madagascar,Trinitario,2009,0.76,2.75
VaoVaoChocolaterieRobert,Madagascar,404,Madagascar,Madagascar,Trinitario,2009,0.8,2.75
VaoVaoChocolaterieRobert,Madagascar,404,Madagascar,Madagascar,Trinitario,2009,0.7,3
VaoVaoChocolaterieRobert,Madagascar,404,Madagascarwnibs,Madagascar,Trinitario,2009,0.68,3
VaoVaoChocolaterieRobert,Madagascar,404,Madagascar,Madagascar,Trinitario,2009,0.64,3.25
Vicuna,USA,1470,PalosBlancos,Bolivia,Unknown,2015,0.7,3.25
Vicuna,USA,1470,PalosBlancosnibs,Bolivia,Unknown,2015,0.7,3.25
Videri,USA,1211,DominicanRepublic,DominicanRepublic,Unknown,2014,0.9,3.25
Videri,USA,1211,Trinidad,Trinidad,Trinitario,2014,0.75,3.5
Videri,USA,1227,Mindo,Ecuador,Unknown,2014,0.75,3.5
Videri,USA,1117,Dark,CentralandSAmerica,Unknown,2013,0.9,3.75
Videri,USA,991,Classic,CentralandSAmerica,Unknown,2012,0.7,3.25
VietcacaoAMorin,France,951,BenTreMekongDeltaMoCay,Vietnam,Trinitario,2012,0.7,3.5
VintagePlantations,USA,1205,SanMartin,Peru,Unknown,2014,0.75,3
VintagePlantationsTulicorp,USA,153,LosRiosRanchoGrande20042007,Ecuador,ForasteroArriba,2007,1,2
VintagePlantationsTulicorp,USA,153,LosRiosRanchoGrande20042007,Ecuador,ForasteroArriba,2007,0.9,2
VintagePlantationsTulicorp,USA,153,LosRiosRanchoGrande20042007,Ecuador,ForasteroArriba,2007,0.75,3
VintagePlantationsTulicorp,USA,153,LosRiosRanchoGrande2007,Ecuador,ForasteroArriba,2007,0.65,3
VioletSky,USA,1458,SambiranoValley,Madagascar,Trinitario,2015,0.77,2.75
VioletSky,USA,1458,MohoRiverValley,Belize,CriolloTrinitario,2015,0.77,3
VioletSky,USA,1458,Cuyagua,Venezuela,Criollo,2015,0.77,3
VioletSky,USA,1458,Peru,Peru,CriolloTrinitario,2015,0.77,3.25
VioletSky,USA,1502,Cahabon,Guatemala,Trinitario,2015,0.77,2.75
Vivra,USA,1720,Peru,Peru,Unknown,2016,0.7,2.5
Vivra,USA,1720,Ocumare,Venezuela,Unknown,2016,0.7,2.5
Vivra,USA,1724,DominicanRepublic,DomincanRepublic,Unknown,2016,0.7,3
WellingtonChocolateFactory,NewZealand,1756,Conacado,DominicanRepublic,Trinitario,2016,0.7,3.5
WellingtonChocolateFactory,NewZealand,1756,PiuraBlancoNorandino,Peru,Unknown,2016,0.7,3.5
Whittakers,NewZealand,733,Ghana,Ghana,Forastero,2011,0.72,2.5
WilkiesOrganic,Ireland,1169,Amazonas,Peru,Criollo,2013,0.75,2.5
WilkiesOrganic,Ireland,1169,Amazonas,Peru,Criollo,2013,0.89,2.75
WilkiesOrganic,Ireland,1169,Tumbes,Peru,Criollo,2013,0.75,3.25
WilkiesOrganic,Ireland,1173,Amazonaswnibs,Peru,Criollo,2013,0.75,2.75
WilliesCacao,UK,1848,LosLlanos,Colombia,Unknown,2016,0.7,4
WilliesCacao,UK,1227,LosLlanos,Colombia,Trinitario,2014,0.88,3
WilliesCacao,UK,1109,JavaIndonesianBlack,Indonesia,Unknown,2013,1,2.25
WilliesCacao,UK,593,Sambirano,Madagascar,Trinitario,2010,0.71,3
WilliesCacao,UK,593,HaciendaLasTrincheras,Venezuela,Unknown,2010,0.72,3.5
WilliesCacao,UK,593,Java,Indonesia,Unknown,2010,0.69,3.75
WilliesCacao,UK,457,SanMartin,Peru,Unknown,2009,0.7,3
WilliesCacao,UK,457,RioCaribe,Venezuela,Trinitario,2009,0.72,3.25
Wm,USA,1912,GuasareZuliaProv2015batch124,Venezuela,Criollo,2016,0.74,3
Wm,USA,1912,WildBeniano2016batch128Heirloom,Bolivia,Unknown,2016,0.76,3.5
Wm,USA,1916,Ghana2013batch129,Ghana,Unknown,2016,0.75,3.75
Woodblock,USA,1243,MaranonCajamarca,Peru,ForasteroNacional,2014,0.7,3
Woodblock,USA,1042,CaminoVerdePBalaoGuayas,Ecuador,Unknown,2013,0.7,3.25
Woodblock,USA,1042,GranCouva,Trinidad,Trinitario,2013,0.7,3.5
Woodblock,USA,825,Ecuador,Ecuador,Unknown,2012,0.7,2.5
Woodblock,USA,825,CostaRica,CostaRica,Unknown,2012,0.7,3
Woodblock,USA,951,Sambirano,Madagascar,Trinitario,2012,0.7,3.25
Woodblock,USA,741,Ocumare,Venezuela,Unknown,2011,0.7,4
Woodblock,USA,769,LaRed,DominicanRepublic,Unknown,2011,0.7,3.5
Xocolat,DomincanRepublic,1057,Hispaniola,DominicanRepublic,Unknown,2013,0.66,3
Xocolla,USA,1948,Sambiranobatch170102,Madagascar,Unknown,2017,0.7,2.75
Xocolla,USA,1948,Hispaniolabatch170104,DominicanRepublic,Unknown,2017,0.7,2.5
Zaks,USA,1574,PapuaNewGuineaBatch2,PapuaNewGuinea,Unknown,2015,0.7,3
Zaks,USA,1578,DominicanRepublicBatchD2,DomincanRepublic,Unknown,2015,0.7,3.25
Zaks,USA,1578,MadagascarBatch2,Madagascar,Trinitario,2015,0.7,3.25
Zaks,USA,1578,PeruBatch1,Peru,Unknown,2015,0.7,3.25
Zaks,USA,1578,BelizeBatch2,Belize,Trinitario,2015,0.7,3.5
Zaks,USA,1582,HouseBlendBatch2,,Unknown,2015,0.6,3
ZartPralinen,Austria,1820,MillotPAmbanja,Madagascar,CriolloTrinitario,2016,0.7,3.5
ZartPralinen,Austria,1824,UNOCACE,Ecuador,NacionalArriba,2016,0.7,2.75
ZartPralinen,Austria,1824,SanJuanEstate,Trinidad,Trinitario,2016,0.85,2.75
ZartPralinen,Austria,1824,KakaoKamiliKilomberoValley,Tanzania,CriolloTrinitario,2016,0.85,3
ZartPralinen,Austria,1824,KakaoKamiliKilomberoValley,Tanzania,CriolloTrinitario,2016,0.7,3.5
ZartPralinen,Austria,1880,SanJuanEstateGranCouva,Trinidad,Trinitario,2016,0.78,3.5
Zokoko,Australia,1716,Guadalcanal,SolomonIslands,Unknown,2016,0.78,3.75
Zokoko,Australia,1780,GoddessBlend,,Unknown,2016,0.65,3.25
Zokoko,Australia,697,AltoBeni,Bolivia,Unknown,2011,0.68,3.5
Zokoko,Australia,701,Tokiala,PapuaNewGuinea,Trinitario,2011,0.66,3.5
Zokoko,Australia,701,TranquilidadBaures,Bolivia,Unknown,2011,0.72,3.75
Zotter,Austria,1205,Raw,,Unknown,2014,0.8,2.75
Zotter,Austria,801,BocasdelToroCocaboCoop,Panama,Unknown,2012,0.72,3.5
Zotter,Austria,801,AmazonasFrucht,,Unknown,2012,0.65,3.5
Zotter,Austria,875,SatipoPangoaregion16hrconche,Peru,CriolloAmarru,2012,0.7,3
Zotter,Austria,875,SatipoPangoaregion20hrconche,Peru,CriolloAmarru,2012,0.7,3.5
Zotter,Austria,875,LomaLosPinosYacaoregionDR,DominicanRepublic,Unknown,2012,0.62,3.75
Zotter,Austria,879,ElOro,Ecuador,ForasteroNacional,2012,0.75,3
Zotter,Austria,879,HuiwaniCoop,PapuaNewGuinea,CriolloTrinitario,2012,0.75,3
Zotter,Austria,879,ElCeiboCoop,Bolivia,Unknown,2012,0.9,3.25
Zotter,Austria,879,SantoDomingo,DominicanRepublic,Unknown,2012,0.7,3.75
Zotter,Austria,883,KongoHighlands,Congo,Forastero,2012,0.68,3.25
Zotter,Austria,883,IndianerRaw,,Unknown,2012,0.58,3.5
Zotter,Austria,647,Peru,Peru,Unknown,2011,0.7,3.75
Zotter,Austria,749,Congo,Congo,Forastero,2011,0.65,3
Zotter,Austria,749,KeralaState,India,Forastero,2011,0.65,3.5
Zotter,Austria,781,KeralaState,India,Unknown,2011,0.62,3.25
Zotter,Austria,486,BrazilMitziBlue,Brazil,Unknown,2010,0.65,3
